1,2,journal,title
2022-08-24,2022-12-20,European Child & Adolescent Psychiatry,Personalizing atomoxetine dosing in children with ADHD: what can we learn from current supporting evidence
2022-08-24,2022-12-20,Experimental Brain Research,Personalizing atomoxetine dosing in children with ADHD: what can we learn from current supporting evidence
2022-08-24,2022-12-20,Wireless Personal Communications,Personalizing atomoxetine dosing in children with ADHD: what can we learn from current supporting evidence
2022-08-24,2022-12-20,Current Sleep Medicine Reports,Personalizing atomoxetine dosing in children with ADHD: what can we learn from current supporting evidence
2022-08-24,2022-12-20,Molecular Biology Reports,Personalizing atomoxetine dosing in children with ADHD: what can we learn from current supporting evidence
2022-06-14,2022-10-24,Erkenntnis,Comprehensive Analysis of MMPI-2-RF Symptom Validity Scales and Performance Validity Test Relationships in a Diverse Mixed Neuropsychiatric Setting
2022-06-14,2022-10-24,Journal of Psychopathology and Behavioral Assessment,Comprehensive Analysis of MMPI-2-RF Symptom Validity Scales and Performance Validity Test Relationships in a Diverse Mixed Neuropsychiatric Setting
2022-06-14,2022-10-24,Current Obstetrics and Gynecology Reports,Comprehensive Analysis of MMPI-2-RF Symptom Validity Scales and Performance Validity Test Relationships in a Diverse Mixed Neuropsychiatric Setting
2022-06-14,2022-10-24,Administration and Policy in Mental Health and Mental Health Services Research,Comprehensive Analysis of MMPI-2-RF Symptom Validity Scales and Performance Validity Test Relationships in a Diverse Mixed Neuropsychiatric Setting
2022-06-14,2022-10-24,Neuropsychology Review,Comprehensive Analysis of MMPI-2-RF Symptom Validity Scales and Performance Validity Test Relationships in a Diverse Mixed Neuropsychiatric Setting
2022-06-14,2022-10-24,Molecular Biology Reports,Comprehensive Analysis of MMPI-2-RF Symptom Validity Scales and Performance Validity Test Relationships in a Diverse Mixed Neuropsychiatric Setting
2022-06-14,2022-10-24,SN Comprehensive Clinical Medicine,Comprehensive Analysis of MMPI-2-RF Symptom Validity Scales and Performance Validity Test Relationships in a Diverse Mixed Neuropsychiatric Setting
2022-06-14,2022-10-24,Cognitive Therapy and Research,Comprehensive Analysis of MMPI-2-RF Symptom Validity Scales and Performance Validity Test Relationships in a Diverse Mixed Neuropsychiatric Setting
2022-07-12,2023-02-19,Supportive Care in Cancer,"Sex differences in comorbid conditions, health behaviors, health care utilization, and health-related quality of life among young adult cancer survivors"
2022-07-12,2023-02-19,Supportive Care in Cancer,"Sex differences in comorbid conditions, health behaviors, health care utilization, and health-related quality of life among young adult cancer survivors"
2022-07-12,2023-02-19,Child Indicators Research,"Sex differences in comorbid conditions, health behaviors, health care utilization, and health-related quality of life among young adult cancer survivors"
2022-07-12,2023-02-19,Child Psychiatry & Human Development,"Sex differences in comorbid conditions, health behaviors, health care utilization, and health-related quality of life among young adult cancer survivors"
2022-07-12,2023-02-19,Psychopharmacology,"Sex differences in comorbid conditions, health behaviors, health care utilization, and health-related quality of life among young adult cancer survivors"
2022-07-12,2023-02-19,European Archives of Psychiatry and Clinical Neuroscience,"Sex differences in comorbid conditions, health behaviors, health care utilization, and health-related quality of life among young adult cancer survivors"
2022-07-12,2023-02-19,Journal of General Internal Medicine,"Sex differences in comorbid conditions, health behaviors, health care utilization, and health-related quality of life among young adult cancer survivors"
2022-07-12,2023-02-19,Child Psychiatry & Human Development,"Sex differences in comorbid conditions, health behaviors, health care utilization, and health-related quality of life among young adult cancer survivors"
2022-03-22,2023-01-05,Current Psychology,Mental health and neurocognitive disorder–related hospitalization rates in immigrants and Canadian-born population: a linkage study
2022-03-22,2023-01-05,Psychopharmacology,Mental health and neurocognitive disorder–related hospitalization rates in immigrants and Canadian-born population: a linkage study
2022-03-22,2023-01-05,SN Comprehensive Clinical Medicine,Mental health and neurocognitive disorder–related hospitalization rates in immigrants and Canadian-born population: a linkage study
2022-03-22,2023-01-05,Journal of Child and Family Studies,Mental health and neurocognitive disorder–related hospitalization rates in immigrants and Canadian-born population: a linkage study
2022-06-29,2023-02-02,European Archives of Psychiatry and Clinical Neuroscience,Weighing psychosocial factors in relatives for the risk of psychopathology: a study of patients with depressive and anxiety disorders and their siblings
2022-06-29,2023-02-02,Neurochemical Research,Weighing psychosocial factors in relatives for the risk of psychopathology: a study of patients with depressive and anxiety disorders and their siblings
2022-06-29,2023-02-02,International Journal of Mental Health and Addiction,Weighing psychosocial factors in relatives for the risk of psychopathology: a study of patients with depressive and anxiety disorders and their siblings
2022-06-29,2023-02-02,Clinical Rheumatology,Weighing psychosocial factors in relatives for the risk of psychopathology: a study of patients with depressive and anxiety disorders and their siblings
2022-08-27,2023-01-03,Cognitive Therapy and Research,Anxiety as a Predictor of Emotional and Cognitive Reactivity both Within and Between People
2022-08-27,2023-01-03,Journal of Urban Health,Anxiety as a Predictor of Emotional and Cognitive Reactivity both Within and Between People
2022-08-27,2023-01-03,Indian Journal of Gynecologic Oncology,Anxiety as a Predictor of Emotional and Cognitive Reactivity both Within and Between People
2022-08-27,2023-01-03,European Child & Adolescent Psychiatry,Anxiety as a Predictor of Emotional and Cognitive Reactivity both Within and Between People
2022-08-27,2023-01-03,AIDS and Behavior,Anxiety as a Predictor of Emotional and Cognitive Reactivity both Within and Between People
2022-08-27,2023-01-03,Child Psychiatry & Human Development,Anxiety as a Predictor of Emotional and Cognitive Reactivity both Within and Between People
2022-08-27,2023-01-03,International Journal of Behavioral Medicine,Anxiety as a Predictor of Emotional and Cognitive Reactivity both Within and Between People
2022-10-04,2023-01-31,European Child & Adolescent Psychiatry,Altered gray matter volume and functional connectivity in adolescent borderline personality disorder with non-suicidal self-injury behavior
2022-10-04,2023-01-31,Community Mental Health Journal,Altered gray matter volume and functional connectivity in adolescent borderline personality disorder with non-suicidal self-injury behavior
2022-10-04,2023-01-31,Administration and Policy in Mental Health and Mental Health Services Research,Altered gray matter volume and functional connectivity in adolescent borderline personality disorder with non-suicidal self-injury behavior
2022-10-04,2023-01-31,Applied Psychophysiology and Biofeedback,Altered gray matter volume and functional connectivity in adolescent borderline personality disorder with non-suicidal self-injury behavior
2022-01-11,2022-07-31,International Ophthalmology,Causal association of juvenile idiopathic arthritis-associated uveitis with depression and anxiety: a bidirectional Mendelian randomization study
2022-01-11,2022-07-31,Social Psychiatry and Psychiatric Epidemiology,Causal association of juvenile idiopathic arthritis-associated uveitis with depression and anxiety: a bidirectional Mendelian randomization study
2022-01-11,2022-07-31,Current Psychology,Causal association of juvenile idiopathic arthritis-associated uveitis with depression and anxiety: a bidirectional Mendelian randomization study
2022-01-11,2022-07-31,European Archives of Psychiatry and Clinical Neuroscience,Causal association of juvenile idiopathic arthritis-associated uveitis with depression and anxiety: a bidirectional Mendelian randomization study
2022-01-11,2022-07-31,European Archives of Psychiatry and Clinical Neuroscience,Causal association of juvenile idiopathic arthritis-associated uveitis with depression and anxiety: a bidirectional Mendelian randomization study
2022-01-11,2022-07-31,Current Psychology,Causal association of juvenile idiopathic arthritis-associated uveitis with depression and anxiety: a bidirectional Mendelian randomization study
2022-01-11,2022-07-31,Child Psychiatry & Human Development,Causal association of juvenile idiopathic arthritis-associated uveitis with depression and anxiety: a bidirectional Mendelian randomization study
2022-01-11,2022-07-31,Archives of Women's Mental Health,Causal association of juvenile idiopathic arthritis-associated uveitis with depression and anxiety: a bidirectional Mendelian randomization study
2022-01-11,2022-07-31,Psychopharmacology,Causal association of juvenile idiopathic arthritis-associated uveitis with depression and anxiety: a bidirectional Mendelian randomization study
2022-06-23,2023-01-10,Cognitive Therapy and Research,Sex differences in changes of depressive symptoms among older adults before and during the COVID-19 pandemic: evidence from two longitudinal cohorts
2022-06-23,2023-01-10,Current Psychology,Sex differences in changes of depressive symptoms among older adults before and during the COVID-19 pandemic: evidence from two longitudinal cohorts
2022-06-23,2023-01-10,Social Psychiatry and Psychiatric Epidemiology,Sex differences in changes of depressive symptoms among older adults before and during the COVID-19 pandemic: evidence from two longitudinal cohorts
2022-06-23,2023-01-10,Neurochemical Research,Sex differences in changes of depressive symptoms among older adults before and during the COVID-19 pandemic: evidence from two longitudinal cohorts
2022-06-23,2023-01-10,Child Psychiatry & Human Development,Sex differences in changes of depressive symptoms among older adults before and during the COVID-19 pandemic: evidence from two longitudinal cohorts
2022-06-23,2023-01-10,Quality of Life Research,Sex differences in changes of depressive symptoms among older adults before and during the COVID-19 pandemic: evidence from two longitudinal cohorts
2022-06-23,2023-01-10,Journal of Molecular Medicine,Sex differences in changes of depressive symptoms among older adults before and during the COVID-19 pandemic: evidence from two longitudinal cohorts
