1,2,journal,title
2022-09-14,2023-01-23,Social Psychiatry and Psychiatric Epidemiology,Psychosocial challenges of married women who have experienced domestic violence: a qualitative study
2022-09-14,2023-01-23,Current Psychology,Psychosocial challenges of married women who have experienced domestic violence: a qualitative study
2022-04-05,2022-06-27,European Archives of Psychiatry and Clinical Neuroscience,The effects of ketamine and classic hallucinogens on neurotrophic and inflammatory markers in unipolar treatment-resistant depression: a systematic review of clinical trials
2022-04-05,2022-06-27,European Archives of Psychiatry and Clinical Neuroscience,The effects of ketamine and classic hallucinogens on neurotrophic and inflammatory markers in unipolar treatment-resistant depression: a systematic review of clinical trials
2022-04-05,2022-06-27,Current Psychology,The effects of ketamine and classic hallucinogens on neurotrophic and inflammatory markers in unipolar treatment-resistant depression: a systematic review of clinical trials
2022-04-05,2022-06-27,Child Psychiatry & Human Development,The effects of ketamine and classic hallucinogens on neurotrophic and inflammatory markers in unipolar treatment-resistant depression: a systematic review of clinical trials
2022-04-05,2022-06-27,Archives of Women's Mental Health,The effects of ketamine and classic hallucinogens on neurotrophic and inflammatory markers in unipolar treatment-resistant depression: a systematic review of clinical trials
2022-04-05,2022-06-27,Psychopharmacology,The effects of ketamine and classic hallucinogens on neurotrophic and inflammatory markers in unipolar treatment-resistant depression: a systematic review of clinical trials
2022-04-05,2022-06-27,Prevention Science,The effects of ketamine and classic hallucinogens on neurotrophic and inflammatory markers in unipolar treatment-resistant depression: a systematic review of clinical trials
2022-04-05,2022-06-27,Environmental Science and Pollution Research,The effects of ketamine and classic hallucinogens on neurotrophic and inflammatory markers in unipolar treatment-resistant depression: a systematic review of clinical trials
2022-05-19,2022-08-11,Current Psychology,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2022-05-19,2022-08-11,Social Psychiatry and Psychiatric Epidemiology,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2022-05-19,2022-08-11,Neurochemical Research,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2022-05-19,2022-08-11,Child Psychiatry & Human Development,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2022-05-19,2022-08-11,Quality of Life Research,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2022-05-19,2022-08-11,Journal of Molecular Medicine,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2022-05-19,2022-08-11,Nature Medicine,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2022-05-19,2022-08-11,Child and Adolescent Social Work Journal,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2022-05-19,2022-08-11,Journal of Autism and Developmental Disorders,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2022-05-19,2022-08-11,Current Psychology,Selective Serotonin Reuptake Inhibitor Use in Pregnancy and Protective Mechanisms in Preeclampsia
2021-10-13,2022-07-15,Current Psychology,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,Molecular Neurobiology,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,Metabolic Brain Disease,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,hautnah dermatologie,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,Nature Medicine,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,International Journal of Mental Health and Addiction,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,Cognitive Therapy and Research,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,Mindfulness,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,"Cognitive, Affective, & Behavioral Neuroscience",Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,Neuroscience Bulletin,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,Current Psychology,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,Neuroscience and Behavioral Physiology,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2021-10-13,2022-07-15,Brain Imaging and Behavior,Perspectives Regarding Medications for Opioid Use Disorder Among Individuals with Mental Illness
2022-03-17,2022-07-12,Neuroradiology,Correlates for Suicidality Among At-risk Youth Receiving Community-Based Mental Health Services
2022-03-17,2022-07-12,European Biophysics Journal,Correlates for Suicidality Among At-risk Youth Receiving Community-Based Mental Health Services
2022-03-17,2022-07-12,Psychopharmacology,Correlates for Suicidality Among At-risk Youth Receiving Community-Based Mental Health Services
2022-03-17,2022-07-12,Cognitive Neurodynamics,Correlates for Suicidality Among At-risk Youth Receiving Community-Based Mental Health Services
2022-03-17,2022-07-12,Archives of Women's Mental Health,Correlates for Suicidality Among At-risk Youth Receiving Community-Based Mental Health Services
2022-03-17,2022-07-12,InFo Neurologie + Psychiatrie,Correlates for Suicidality Among At-risk Youth Receiving Community-Based Mental Health Services
2022-03-17,2022-07-12,Academic Psychiatry,Correlates for Suicidality Among At-risk Youth Receiving Community-Based Mental Health Services
2022-09-17,2023-01-17,Mobile Networks and Applications,Cognitive rehabilitation for improving cognitive functions and reducing the severity of depressive symptoms in adult patients with Major Depressive Disorder: a systematic review and meta-analysis of randomized controlled clinical trials
2022-09-17,2023-01-17,Archives of Dermatological Research,Cognitive rehabilitation for improving cognitive functions and reducing the severity of depressive symptoms in adult patients with Major Depressive Disorder: a systematic review and meta-analysis of randomized controlled clinical trials
2022-09-17,2023-01-17,Journal of Gambling Studies,Cognitive rehabilitation for improving cognitive functions and reducing the severity of depressive symptoms in adult patients with Major Depressive Disorder: a systematic review and meta-analysis of randomized controlled clinical trials
2022-09-02,2023-01-10,Biological Trace Element Research,Association between COVID-19 risk-mitigation behaviors and specific mental disorders in youth
2022-09-02,2023-01-10,Social Psychiatry and Psychiatric Epidemiology,Association between COVID-19 risk-mitigation behaviors and specific mental disorders in youth
2022-09-02,2023-01-10,The Cerebellum,Association between COVID-19 risk-mitigation behaviors and specific mental disorders in youth
2022-09-02,2023-01-10,International Journal of Behavioral Medicine,Association between COVID-19 risk-mitigation behaviors and specific mental disorders in youth
2022-09-02,2023-01-10,Current Psychology,Association between COVID-19 risk-mitigation behaviors and specific mental disorders in youth
2022-09-02,2023-01-10,Artificial Life and Robotics,Association between COVID-19 risk-mitigation behaviors and specific mental disorders in youth
2022-09-30,2022-11-03,The Journal of Frailty & Aging,A randomised controlled trial to investigate the clinical effectiveness and cost effectiveness of Mindfulness-Based Cognitive Therapy (MBCT) for depressed non-responders to Increasing Access to Psychological Therapies (IAPT) high-intensity therapies: study protocol
2022-09-30,2022-11-03,"Attention, Perception, & Psychophysics",A randomised controlled trial to investigate the clinical effectiveness and cost effectiveness of Mindfulness-Based Cognitive Therapy (MBCT) for depressed non-responders to Increasing Access to Psychological Therapies (IAPT) high-intensity therapies: study protocol
2022-09-30,2022-11-03,Sleep and Breathing,A randomised controlled trial to investigate the clinical effectiveness and cost effectiveness of Mindfulness-Based Cognitive Therapy (MBCT) for depressed non-responders to Increasing Access to Psychological Therapies (IAPT) high-intensity therapies: study protocol
2022-09-30,2022-11-03,AIDS and Behavior,A randomised controlled trial to investigate the clinical effectiveness and cost effectiveness of Mindfulness-Based Cognitive Therapy (MBCT) for depressed non-responders to Increasing Access to Psychological Therapies (IAPT) high-intensity therapies: study protocol
2022-09-30,2022-11-03,Psychonomic Bulletin & Review,A randomised controlled trial to investigate the clinical effectiveness and cost effectiveness of Mindfulness-Based Cognitive Therapy (MBCT) for depressed non-responders to Increasing Access to Psychological Therapies (IAPT) high-intensity therapies: study protocol
2022-09-30,2022-11-03,International Journal of Mental Health and Addiction,A randomised controlled trial to investigate the clinical effectiveness and cost effectiveness of Mindfulness-Based Cognitive Therapy (MBCT) for depressed non-responders to Increasing Access to Psychological Therapies (IAPT) high-intensity therapies: study protocol
